,emp_length,annual_inc,debt_to_income,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,collections_12_mths_ex_med,mths_since_last_major_derog,cr_line_yrs,cr_line_mths,cr_line_days,is_bad,emp_title,pymnt_plan,purpose_cat,zip_code,initial_list_status,home_ownership,verification_status,policy_code,addr_state
4932,2,46704.0,12.13,0.0,0.0,,,10.0,0.0,5152,40.6,13.0,0.0,2,2005.0,10.0,1.0,0,501,0,4,246,0,4,2,1,10
4933,7,36000.0,1.75,0.0,0.0,63.0,,7.0,0.0,8628,47.7,18.0,0.0,3,1998.0,11.0,1.0,0,4954,0,0,109,0,4,0,4,33
4934,9,186462.0,12.5,0.0,0.0,24.0,,10.0,0.0,21048,58.1,22.0,0.0,3,1991.0,10.0,1.0,1,6982,0,21,77,0,4,1,4,33
4935,10,80000.0,13.89,0.0,0.0,,,7.0,0.0,0,0.0,26.0,0.0,2,1991.0,7.0,1.0,0,423,0,12,242,0,0,1,2,39
4936,7,6000.0,19.2,0.0,0.0,,,7.0,0.0,3405,35.5,17.0,0.0,2,1985.0,1.0,1.0,1,4894,0,7,473,0,4,0,2,24
4937,1,36789.24,11.19,0.0,0.0,,,9.0,0.0,32062,0.0,23.0,0.0,1,2067.0,11.0,1.0,0,4639,0,21,463,0,0,0,0,24
4938,0,60000.0,1.7,0.0,0.0,,,7.0,0.0,4407,16.8,36.0,0.0,3,1995.0,10.0,1.0,0,4639,0,12,384,0,0,2,3,22
4939,4,37195.2,20.65,0.0,2.0,32.0,,11.0,0.0,9904,79.2,25.0,0.0,1,1993.0,1.0,1.0,0,7508,0,2,657,0,4,1,1,4
4940,3,24000.0,10.5,0.0,1.0,,,7.0,0.0,7549,35.6,7.0,0.0,1,2006.0,3.0,1.0,0,2601,0,2,265,0,4,2,0,9
4941,3,60000.0,26.08,0.0,1.0,32.0,,15.0,0.0,57415,83.1,38.0,0.0,2,1992.0,5.0,1.0,0,1942,0,8,358,0,0,1,2,34
4942,10,102000.0,19.14,0.0,0.0,,,13.0,0.0,28123,36.5,32.0,0.0,1,1997.0,12.0,1.0,0,7219,0,4,687,0,0,0,4,4
4943,2,35000.0,17.25,0.0,1.0,,,5.0,0.0,1920,48.0,9.0,0.0,3,2003.0,10.0,1.0,0,2678,0,18,281,0,4,0,1,9
4944,1,58852.56,18.86,0.0,1.0,,,21.0,0.0,5081,18.4,33.0,0.0,1,2000.0,3.0,1.0,0,6002,0,2,608,0,0,2,1,43
4945,6,30000.0,6.04,0.0,0.0,71.0,91.0,4.0,1.0,10366,64.4,9.0,0.0,2,1990.0,11.0,1.0,0,3021,0,18,283,0,4,0,0,9
4946,1,35000.0,13.65,0.0,0.0,,,4.0,0.0,12786,94.0,20.0,0.0,2,2000.0,5.0,1.0,0,3082,0,4,671,0,4,1,2,4
4947,10,87580.0,1.64,0.0,2.0,,,10.0,0.0,4841,17.2,42.0,0.0,2,1992.0,7.0,1.0,0,4705,0,8,685,0,3,0,4,4
4948,1,20000.0,6.72,0.0,9.0,0.0,0.0,4.0,0.0,7021,27.4,4.0,0.0,1,1998.0,12.0,1.0,0,4639,0,6,64,0,4,0,2,33
4949,5,50000.0,7.44,0.0,1.0,,,8.0,0.0,14050,63.9,11.0,0.0,2,2004.0,11.0,1.0,0,1742,0,4,47,0,4,0,1,30
4950,5,78000.0,12.14,0.0,4.0,,,9.0,0.0,22161,75.9,15.0,0.0,2,2004.0,11.0,1.0,0,5562,0,21,654,0,4,0,2,4
4951,7,42994.0,24.51,0.0,3.0,,,5.0,0.0,21043,81.6,24.0,0.0,3,1997.0,1.0,1.0,1,4639,0,2,467,0,3,1,3,24
4952,2,48000.0,25.25,0.0,3.0,0.0,0.0,8.0,0.0,3336,90.2,11.0,0.0,3,1998.0,8.0,1.0,0,1282,0,4,473,0,4,0,3,24
4953,6,106800.0,8.08,0.0,0.0,,,8.0,0.0,8289,20.6,33.0,0.0,3,1994.0,2.0,1.0,0,1986,0,8,568,0,0,1,0,42
4954,6,28000.0,16.11,0.0,2.0,,,12.0,0.0,20722,52.1,25.0,0.0,2,1997.0,11.0,1.0,0,986,0,2,646,0,4,1,1,4
4955,4,120000.0,19.6,0.0,0.0,,,6.0,0.0,46882,29.6,30.0,0.0,2,1996.0,2.0,1.0,0,459,0,16,618,0,4,0,4,3
4956,2,65000.0,18.2,0.0,0.0,,,17.0,0.0,11336,75.1,20.0,0.0,3,2003.0,12.0,1.0,0,3677,0,4,75,0,4,1,3,33
4957,10,84000.0,13.8,0.0,1.0,59.0,,11.0,0.0,20579,58.3,36.0,0.0,1,1996.0,7.0,1.0,0,5511,0,4,18,0,4,1,3,38
4958,10,76800.0,10.33,0.0,3.0,,,24.0,0.0,8530,7.2,49.0,0.0,3,1983.0,6.0,1.0,0,4533,0,8,446,0,0,1,3,14
4959,10,87500.0,2.4,0.0,2.0,,,10.0,0.0,1608,7.8,28.0,0.0,2,1999.0,12.0,1.0,0,1443,0,4,353,0,0,1,1,34
4960,9,102000.0,14.29,0.0,1.0,,,14.0,0.0,14170,39.9,28.0,0.0,1,1996.0,12.0,1.0,0,3766,0,12,48,0,0,1,2,30
4961,1,52000.0,21.81,0.0,0.0,,,14.0,0.0,6650,47.1,27.0,0.0,1,2003.0,10.0,1.0,0,5632,0,4,636,0,4,1,4,4
4962,5,75000.0,10.99,0.0,3.0,,85.0,12.0,1.0,9567,98.5,18.0,0.0,1,2000.0,2.0,1.0,0,4385,0,23,279,0,0,1,4,9
4963,1,21600.0,17.83,0.0,1.0,,,4.0,0.0,11628,26.0,6.0,0.0,1,1999.0,5.0,1.0,0,4192,0,0,413,0,3,2,0,23
4964,5,40000.0,19.89,0.0,2.0,69.0,,15.0,0.0,11490,51.1,29.0,0.0,1,2003.0,2.0,1.0,0,1070,0,2,550,0,0,0,3,42
4965,5,32200.0,22.25,0.0,0.0,,,4.0,0.0,1604,72.9,4.0,0.0,2,1999.0,1.0,1.0,0,1608,0,4,150,0,4,0,4,37
4966,1,70000.0,10.3,0.0,3.0,56.0,,7.0,0.0,4448,0.0,32.0,0.0,3,1989.0,12.0,1.0,0,5963,0,0,44,0,4,2,4,30
4967,2,50000.0,0.48,1.0,0.0,8.0,,3.0,0.0,132,8.8,14.0,0.0,2,1995.0,5.0,1.0,0,250,0,14,551,0,4,0,0,42
4968,10,83004.0,9.44,0.0,0.0,49.0,,14.0,0.0,16540,27.2,32.0,0.0,1,1996.0,1.0,1.0,0,4762,0,4,44,0,4,1,0,30
4969,10,99996.0,14.6,0.0,0.0,,,14.0,0.0,19229,25.3,30.0,0.0,3,1991.0,11.0,1.0,0,2538,0,4,542,0,0,1,0,42
4970,1,65000.0,0.85,0.0,1.0,,,3.0,0.0,1496,71.2,5.0,0.0,3,2006.0,9.0,1.0,0,4639,0,18,47,0,2,0,4,30
4971,10,106000.0,7.9,0.0,0.0,,,8.0,0.0,17110,97.2,25.0,0.0,3,1989.0,1.0,1.0,0,7111,0,2,473,0,0,0,0,24
4972,6,248000.0,6.17,0.0,2.0,,,14.0,0.0,89144,83.9,29.0,0.0,1,1993.0,4.0,1.0,0,4550,0,4,74,0,0,1,0,33
4973,6,19200.0,10.63,0.0,2.0,24.0,,8.0,0.0,921,5.0,27.0,0.0,2,1991.0,6.0,1.0,0,4412,0,8,276,0,0,2,2,9
4974,4,96000.0,13.21,0.0,1.0,75.0,,10.0,0.0,17314,55.9,35.0,0.0,3,1989.0,7.0,1.0,0,5354,0,4,54,0,0,2,1,30
4975,5,50000.0,14.57,0.0,0.0,53.0,,11.0,0.0,7301,37.8,19.0,0.0,2,2005.0,9.0,1.0,1,775,0,4,680,0,0,0,2,4
4976,6,100000.0,12.68,0.0,0.0,,,14.0,0.0,23092,25.7,45.0,0.0,2,1991.0,5.0,1.0,0,2510,0,4,616,0,0,0,0,3
4977,10,62000.0,16.03,0.0,0.0,,,15.0,0.0,113,0.6,53.0,0.0,3,1994.0,9.0,1.0,0,4465,0,2,181,0,0,1,0,44
4978,1,45396.0,14.7,0.0,1.0,36.0,,6.0,0.0,6474,93.8,28.0,0.0,3,2001.0,7.0,1.0,0,4639,0,4,134,0,4,0,0,37
4979,3,80000.0,6.63,0.0,2.0,,,10.0,0.0,7901,30.9,19.0,0.0,2,2002.0,9.0,1.0,0,3385,0,21,44,0,4,1,0,30
4980,4,31221.0,5.69,0.0,1.0,,,6.0,0.0,6955,63.8,6.0,0.0,2,2002.0,11.0,1.0,0,3573,0,4,544,0,4,1,1,42
4981,1,75000.0,20.4,0.0,0.0,,,12.0,0.0,25417,83.1,29.0,0.0,3,1999.0,9.0,1.0,0,4639,0,21,150,0,4,0,0,37
4982,7,115000.0,23.56,0.0,1.0,59.0,,27.0,0.0,9059,26.6,57.0,0.0,3,1992.0,12.0,1.0,0,112,0,4,44,0,0,1,3,30
4983,2,30000.0,18.12,0.0,1.0,,,6.0,0.0,6139,57.4,15.0,0.0,2,1999.0,2.0,1.0,1,1677,0,4,328,0,0,1,4,17
4984,5,34000.0,23.86,1.0,0.0,6.0,,9.0,0.0,0,0.0,21.0,0.0,3,1995.0,3.0,1.0,0,3630,0,23,532,0,0,0,0,35
4985,4,46800.0,6.1,0.0,0.0,,,7.0,0.0,7319,31.6,12.0,0.0,1,1992.0,8.0,1.0,0,4440,0,4,13,0,3,0,1,19
4986,5,38196.0,18.1,0.0,0.0,,,7.0,0.0,21177,53.6,12.0,0.0,3,1998.0,5.0,1.0,0,1784,0,4,274,0,0,2,0,9
4987,10,51000.0,8.33,0.0,0.0,78.0,,8.0,0.0,12302,68.3,14.0,0.0,2,1995.0,12.0,1.0,0,7358,0,25,12,0,4,1,1,19
4988,2,74984.0,14.82,0.0,1.0,,,12.0,0.0,14570,37.4,28.0,0.0,1,2001.0,8.0,1.0,0,3080,0,4,653,0,4,0,1,4
4989,10,72000.0,7.88,1.0,1.0,4.0,,23.0,0.0,4155,11.7,52.0,0.0,3,1992.0,5.0,1.0,0,7355,0,4,265,0,0,2,0,9
4990,3,45504.0,19.04,0.0,3.0,,,10.0,0.0,11761,51.1,21.0,0.0,1,2001.0,11.0,1.0,0,5496,0,4,149,0,0,0,4,37
4991,4,114996.0,13.89,0.0,0.0,40.0,,8.0,0.0,34799,74.0,24.0,0.0,1,1980.0,8.0,1.0,0,2156,0,4,658,0,0,1,3,4
4992,1,81000.0,18.68,0.0,0.0,27.0,,10.0,0.0,22425,71.6,31.0,0.0,2,1998.0,9.0,1.0,0,3103,0,4,279,0,0,2,1,9
4993,0,18408.0,6.0,0.0,2.0,,114.0,3.0,1.0,2510,83.7,8.0,0.0,3,1993.0,4.0,1.0,1,4639,0,12,54,0,4,0,1,30
4994,10,45000.0,24.53,0.0,2.0,,,20.0,0.0,9707,36.0,37.0,0.0,2,1999.0,12.0,1.0,0,1559,0,4,629,0,0,2,2,32
4995,1,120000.0,4.79,0.0,1.0,,,8.0,0.0,5525,11.6,16.0,0.0,1,1985.0,3.0,1.0,0,2141,0,4,64,0,4,0,0,33
4996,10,55000.0,21.71,1.0,3.0,12.0,,15.0,0.0,14908,53.8,39.0,0.0,3,1996.0,1.0,1.0,0,4992,0,4,362,0,4,0,0,34
4997,7,58000.0,4.3,0.0,0.0,74.0,,12.0,0.0,8752,53.0,35.0,0.0,3,2000.0,12.0,1.0,0,1291,0,4,650,0,3,0,3,4
4998,10,52000.0,26.47,0.0,2.0,,,11.0,0.0,19113,37.2,32.0,0.0,1,1988.0,8.0,1.0,0,4522,0,4,131,0,0,0,3,37
4999,1,43200.0,17.39,0.0,0.0,76.0,,14.0,0.0,3318,25.9,35.0,0.0,2,2000.0,8.0,1.0,0,1193,0,2,660,0,4,0,1,4
5000,9,399996.0,26.88,0.0,1.0,,,19.0,0.0,42721,26.7,35.0,0.0,1,1979.0,4.0,1.0,0,1411,0,4,44,0,0,2,3,30
5001,8,100000.0,12.98,0.0,1.0,,,15.0,0.0,20984,27.5,20.0,0.0,3,1998.0,1.0,1.0,0,7135,0,4,51,0,0,1,1,30
5002,1,61000.0,9.45,0.0,0.0,,,5.0,0.0,9332,97.2,9.0,0.0,2,1999.0,11.0,1.0,0,7782,0,18,12,0,4,0,3,19
5003,1,122500.0,2.88,0.0,2.0,,,8.0,0.0,9336,33.3,14.0,0.0,2,2004.0,3.0,1.0,0,5284,0,4,75,0,4,1,4,33
5004,8,80476.97,16.89,0.0,1.0,,,19.0,0.0,43734,55.8,45.0,0.0,1,1995.0,1.0,1.0,1,2313,0,2,54,0,0,2,3,30
5005,0,44106.0,15.58,0.0,0.0,,,21.0,0.0,14029,22.2,46.0,0.0,1,1976.0,9.0,1.0,0,4639,0,4,210,0,4,1,2,48
5006,3,85100.0,9.41,0.0,0.0,,,4.0,0.0,3346,53.1,5.0,0.0,3,2007.0,6.0,1.0,0,3320,0,12,165,0,4,2,4,20
5007,1,49000.0,14.35,0.0,0.0,27.0,,3.0,0.0,1991,56.9,10.0,0.0,2,2001.0,9.0,1.0,0,5756,0,0,265,0,4,0,3,9
5008,7,27340.0,24.32,0.0,2.0,,,18.0,0.0,3829,48.8,28.0,0.0,1,2000.0,8.0,1.0,0,5372,0,4,704,0,4,1,1,46
5009,6,29000.0,22.01,0.0,0.0,,,21.0,0.0,7094,29.4,44.0,0.0,1,1992.0,12.0,1.0,0,7615,0,4,143,0,4,2,0,37
5010,10,85000.0,24.17,0.0,0.0,,,14.0,0.0,47224,82.6,30.0,0.0,1,1996.0,8.0,1.0,0,4657,0,18,18,0,0,1,1,38
5011,1,65000.0,19.68,0.0,1.0,,,15.0,0.0,20241,66.4,26.0,0.0,2,1995.0,1.0,1.0,0,2837,0,18,560,0,3,0,3,42
5012,10,66661.0,15.9,0.0,2.0,,,16.0,0.0,21774,64.7,53.0,0.0,1,1993.0,12.0,1.0,0,650,0,18,664,0,0,2,1,4
5013,5,26400.0,4.41,0.0,0.0,,,4.0,0.0,2923,34.4,4.0,0.0,3,2000.0,3.0,1.0,0,5771,0,21,583,0,4,0,2,5
5014,10,90000.0,21.77,0.0,1.0,,,12.0,0.0,16024,55.3,54.0,0.0,3,1997.0,8.0,1.0,0,7339,0,4,149,0,4,1,2,37
5015,2,30000.0,11.04,0.0,0.0,31.0,,9.0,0.0,11144,43.0,37.0,0.0,2,1979.0,8.0,1.0,0,617,0,8,223,0,0,1,2,27
5016,3,45000.0,8.43,0.0,0.0,,,6.0,0.0,5285,27.4,11.0,0.0,1,2005.0,4.0,1.0,1,2295,0,18,464,0,4,0,1,24
5017,5,48132.0,17.8,0.0,0.0,,,15.0,0.0,3107,23.0,25.0,0.0,3,1998.0,11.0,1.0,0,5095,0,4,489,0,4,2,0,16
5018,1,30000.0,8.12,0.0,2.0,,,5.0,0.0,7327,86.2,7.0,0.0,2,2005.0,11.0,1.0,1,4639,0,22,34,0,4,0,2,6
5019,6,39000.0,19.75,0.0,0.0,,,3.0,0.0,19418,95.7,5.0,0.0,1,2000.0,9.0,1.0,0,919,0,4,376,0,4,0,1,22
5020,10,54996.0,4.19,0.0,1.0,70.0,,8.0,0.0,8389,29.6,18.0,0.0,2,1988.0,3.0,1.0,1,4549,0,18,277,0,4,0,4,9
5021,2,18600.0,6.97,0.0,0.0,0.0,0.0,4.0,0.0,4380,49.2,6.0,0.0,1,2006.0,1.0,1.0,0,7143,0,4,248,0,4,0,4,10
5022,2,50004.0,14.85,0.0,3.0,64.0,,10.0,0.0,3489,42.0,48.0,0.0,1,1994.0,8.0,1.0,0,3895,0,12,554,0,4,2,1,42
5023,3,153660.0,7.4,0.0,2.0,,,6.0,0.0,10695,42.1,24.0,0.0,2,1998.0,6.0,1.0,0,5680,0,4,583,0,0,1,1,5
5024,0,36000.0,21.83,0.0,1.0,31.0,90.0,10.0,1.0,4594,63.8,22.0,0.0,1,1991.0,4.0,1.0,0,4639,0,4,81,0,4,1,4,33
5025,2,41000.0,6.47,0.0,0.0,37.0,,5.0,0.0,4635,71.3,10.0,0.0,2,1999.0,10.0,1.0,0,2655,0,2,550,0,4,0,1,42
5026,1,54000.0,10.64,0.0,1.0,,,6.0,0.0,3320,16.9,10.0,0.0,2,2007.0,3.0,1.0,0,2395,0,12,229,0,4,1,3,27
5027,3,37000.0,9.21,0.0,0.0,,,9.0,0.0,4389,53.5,13.0,0.0,3,2005.0,9.0,1.0,0,706,0,4,68,0,3,1,2,33
5028,1,22800.0,0.0,0.0,3.0,46.0,,3.0,0.0,0,0.0,77.0,0.0,2,1984.0,4.0,1.0,1,6827,0,18,249,0,4,1,4,10
5029,5,39996.0,24.63,1.0,0.0,17.0,,13.0,0.0,5600,14.8,7.0,0.0,2,2001.0,10.0,1.0,1,2454,0,4,251,0,0,1,4,10
5030,2,195700.0,6.87,1.0,0.0,14.0,,3.0,0.0,11077,82.7,15.0,0.0,3,1997.0,4.0,1.0,0,6614,0,21,671,0,4,2,1,4
5031,3,67644.0,21.5,0.0,1.0,,,9.0,0.0,2976,10.3,22.0,0.0,1,2004.0,4.0,1.0,0,7314,0,16,256,0,4,2,2,10
5032,7,72000.0,22.63,0.0,6.0,65.0,,13.0,0.0,27803,78.1,30.0,0.0,2,1998.0,1.0,1.0,0,6119,0,4,323,0,0,1,4,17
5033,3,46000.0,21.65,0.0,0.0,,,16.0,0.0,5368,16.6,28.0,0.0,1,2000.0,9.0,1.0,0,4556,0,16,166,0,4,0,1,20
5034,6,96000.0,9.88,0.0,0.0,42.0,,16.0,0.0,25775,34.5,32.0,0.0,3,1999.0,6.0,1.0,0,1197,0,21,115,0,0,2,4,37
5035,10,116000.0,18.61,0.0,0.0,,,14.0,0.0,44229,75.7,32.0,0.0,1,1992.0,4.0,1.0,0,4175,0,4,660,0,0,0,4,4
5036,1,51000.0,20.75,0.0,2.0,,,13.0,0.0,14145,42.1,16.0,0.0,1,2005.0,10.0,1.0,0,5548,0,2,694,0,4,0,0,36
5037,1,80004.0,9.09,0.0,0.0,,,14.0,0.0,61992,34.7,38.0,0.0,3,1983.0,12.0,1.0,0,7876,0,18,655,0,0,0,2,4
5038,5,61498.0,17.46,0.0,0.0,56.0,,13.0,0.0,5756,31.1,40.0,0.0,2,1995.0,12.0,1.0,0,1015,0,4,366,0,0,0,4,34
5039,1,70000.0,18.96,0.0,0.0,,,8.0,0.0,18180,37.4,21.0,0.0,2,2001.0,4.0,1.0,0,5996,0,12,12,0,0,0,2,19
5040,5,60000.0,16.6,0.0,0.0,,,4.0,0.0,18607,92.6,7.0,0.0,2,1999.0,3.0,1.0,1,4425,0,4,176,0,4,0,4,44
5041,10,90000.0,7.4,0.0,2.0,,,8.0,0.0,18039,69.9,23.0,0.0,2,1993.0,6.0,1.0,0,6006,0,2,76,0,4,0,4,33
5042,3,68250.0,22.33,0.0,0.0,,,13.0,0.0,23443,50.3,30.0,0.0,1,1998.0,9.0,1.0,0,1837,0,2,558,0,0,1,0,42
5043,10,84000.0,16.59,0.0,1.0,,,7.0,0.0,56086,59.8,33.0,0.0,3,1981.0,3.0,1.0,0,5418,0,4,658,0,0,1,4,4
5044,1,40000.0,15.39,0.0,2.0,,,10.0,0.0,9147,73.8,13.0,0.0,2,2007.0,9.0,1.0,0,589,0,4,512,0,0,0,3,18
5045,4,26400.0,5.68,0.0,0.0,,,10.0,0.0,2895,55.5,16.0,0.0,1,2005.0,2.0,1.0,0,6616,0,2,350,0,0,0,0,34
5046,1,50207.0,21.32,0.0,1.0,,116.0,12.0,1.0,8319,54.0,32.0,0.0,2,1999.0,5.0,1.0,0,5239,0,4,661,0,4,0,1,4
5047,1,34200.0,12.42,0.0,2.0,,,4.0,0.0,13080,47.1,18.0,0.0,1,1985.0,11.0,1.0,0,1660,0,18,264,0,3,2,1,10
5048,9,100000.0,6.47,0.0,0.0,,,17.0,0.0,4763,8.9,63.0,0.0,3,1986.0,9.0,1.0,0,2763,0,4,171,0,0,0,0,20
5049,9,65000.0,26.84,0.0,0.0,,,8.0,0.0,4875,23.1,25.0,0.0,1,1994.0,1.0,1.0,0,2805,0,4,247,0,0,1,0,10
5050,9,51600.0,17.72,0.0,1.0,46.0,,6.0,0.0,5506,64.8,22.0,0.0,3,1993.0,8.0,1.0,0,2168,0,14,283,0,3,0,2,9
5051,4,71000.0,17.46,0.0,0.0,,,11.0,0.0,10099,47.6,16.0,0.0,3,2001.0,10.0,1.0,0,1723,0,4,570,0,0,0,3,42
5052,10,250000.0,5.07,0.0,4.0,,,6.0,0.0,3724,14.6,14.0,0.0,3,1991.0,2.0,1.0,0,3915,0,8,679,0,0,0,4,4
5053,9,35004.0,5.31,0.0,3.0,39.0,,6.0,0.0,6167,36.1,15.0,0.0,1,1998.0,9.0,1.0,0,3401,0,4,456,0,4,0,3,14
5054,1,62000.0,9.89,0.0,2.0,,,7.0,0.0,8343,66.2,7.0,0.0,1,2008.0,8.0,1.0,0,730,0,4,542,0,4,0,0,42
5055,3,38790.0,14.42,0.0,0.0,,,11.0,0.0,10446,43.9,19.0,0.0,3,2004.0,9.0,1.0,0,1995,0,4,32,0,4,1,3,45
5056,5,30000.0,21.64,2.0,3.0,4.0,,19.0,0.0,14024,28.7,38.0,0.0,2,1980.0,8.0,1.0,0,5516,0,14,151,0,4,0,4,37
5057,2,40116.12,21.93,0.0,0.0,,,12.0,0.0,1899,23.7,21.0,0.0,2,2003.0,11.0,1.0,0,1811,0,4,637,0,4,0,1,4
5058,3,150000.0,15.95,0.0,0.0,,,7.0,0.0,4168,44.3,7.0,0.0,3,1990.0,12.0,1.0,1,5510,0,4,636,0,4,0,2,4
5059,7,62000.0,28.72,0.0,1.0,,,15.0,0.0,33918,56.8,27.0,0.0,3,1990.0,8.0,1.0,0,7443,0,4,329,0,3,1,4,17
5060,1,69996.0,18.58,0.0,0.0,,,9.0,0.0,13962,79.3,36.0,0.0,1,1997.0,1.0,1.0,0,3655,0,4,11,0,4,2,3,19
5061,1,55800.0,8.06,0.0,2.0,,,10.0,0.0,6631,32.0,16.0,0.0,2,2005.0,1.0,1.0,0,312,0,4,696,0,0,0,3,36
5062,5,46000.0,10.23,0.0,0.0,,,6.0,0.0,8955,54.3,10.0,0.0,2,2002.0,7.0,1.0,0,7551,0,4,694,0,4,0,4,36
5063,3,12360.0,12.91,0.0,0.0,,,9.0,0.0,3382,21.3,14.0,0.0,3,2001.0,3.0,1.0,0,6988,0,23,636,0,4,1,2,4
5064,6,46450.0,4.26,0.0,0.0,,,7.0,0.0,8222,21.6,13.0,0.0,1,1990.0,12.0,1.0,0,7820,0,4,259,0,0,0,2,10
5065,7,45000.0,7.52,0.0,0.0,,,3.0,0.0,29,0.1,6.0,0.0,1,2002.0,7.0,1.0,0,4183,0,21,646,0,4,2,2,4
5066,10,90000.0,10.71,0.0,0.0,28.0,,12.0,0.0,13212,74.4,39.0,0.0,1,1996.0,6.0,1.0,0,4635,0,4,68,0,3,1,1,33
5067,5,24000.0,7.3,0.0,4.0,66.0,,9.0,0.0,4801,38.7,15.0,0.0,2,2000.0,12.0,1.0,0,3906,0,12,246,0,0,1,4,10
5068,1,95000.0,8.29,0.0,0.0,,,6.0,0.0,14822,76.4,7.0,0.0,1,1998.0,3.0,1.0,1,4639,0,4,674,0,4,0,3,4
5069,3,63500.0,8.5,0.0,1.0,0.0,113.0,9.0,1.0,14930,79.0,21.0,0.0,2,1989.0,2.0,1.0,0,4639,0,4,615,0,0,0,2,3
5070,10,115740.0,21.93,0.0,1.0,,,19.0,0.0,36603,75.0,7.0,0.0,1,1992.0,4.0,1.0,1,4686,0,5,174,0,0,1,0,44
5071,10,42556.8,13.08,0.0,0.0,,,13.0,0.0,13426,28.2,20.0,0.0,1,1997.0,9.0,1.0,0,3198,0,4,97,0,0,0,1,33
5072,2,68240.0,11.99,0.0,2.0,,,6.0,0.0,1726,6.1,20.0,0.0,2,2001.0,2.0,1.0,0,5799,0,8,587,0,3,2,3,5
5073,5,63500.0,2.38,0.0,6.0,,,4.0,0.0,1252,8.5,5.0,0.0,1,2004.0,8.0,1.0,0,6447,0,12,440,0,4,1,0,14
5074,8,50000.0,22.66,0.0,3.0,,,13.0,0.0,16643,63.8,20.0,0.0,2,2003.0,2.0,1.0,0,1758,0,4,41,0,0,0,4,6
5075,5,175000.0,7.38,0.0,0.0,44.0,,11.0,0.0,24644,58.1,27.0,0.0,1,1999.0,10.0,1.0,0,7259,0,4,657,0,0,2,1,4
5076,1,42000.0,23.06,0.0,1.0,,,11.0,0.0,11218,53.9,22.0,0.0,3,1987.0,11.0,1.0,0,3885,0,4,272,0,4,0,3,9
5077,1,62000.0,1.49,0.0,0.0,,,4.0,0.0,1914,44.5,5.0,0.0,3,2006.0,4.0,1.0,0,5784,0,18,631,0,4,0,2,32
5078,8,55000.0,21.23,0.0,0.0,,,14.0,0.0,28606,84.1,24.0,0.0,2,1994.0,12.0,1.0,0,483,0,4,197,0,0,0,3,44
5079,1,24996.0,2.64,0.0,4.0,,,3.0,0.0,3562,31.0,4.0,0.0,3,2006.0,3.0,1.0,0,31,0,12,465,0,4,2,1,24
5080,4,74706.84,3.53,0.0,1.0,,99.0,9.0,1.0,9826,42.7,27.0,0.0,3,1983.0,5.0,1.0,0,6009,0,4,660,0,4,0,0,4
5081,3,30000.0,14.44,0.0,1.0,,,7.0,0.0,2001,80.0,7.0,0.0,3,2006.0,9.0,1.0,0,7448,0,8,109,0,4,2,4,33
5082,2,47000.0,22.26,3.0,2.0,14.0,,7.0,0.0,5468,84.1,41.0,0.0,2,1996.0,7.0,1.0,0,5758,0,2,542,0,0,0,0,42
5083,4,48000.0,13.14,0.0,0.0,,,9.0,0.0,8461,66.6,21.0,0.0,3,1999.0,1.0,1.0,0,2220,0,4,164,0,0,0,1,20
5084,3,83700.0,10.54,1.0,1.0,13.0,,8.0,0.0,30092,85.0,23.0,0.0,2,1988.0,3.0,1.0,0,1053,0,4,106,0,4,0,3,33
5085,2,45000.0,12.0,0.0,0.0,,,8.0,0.0,15011,43.9,20.0,0.0,2,2050.0,12.0,1.0,0,5214,0,8,166,0,0,1,4,20
5086,2,20000.0,11.64,0.0,1.0,,,6.0,0.0,8048,33.0,7.0,0.0,2,2006.0,10.0,1.0,0,5573,0,12,81,0,0,2,0,33
5087,4,21600.0,9.56,0.0,0.0,,,6.0,0.0,5874,74.4,8.0,0.0,3,2007.0,9.0,1.0,0,6591,0,18,670,0,4,2,2,4
5088,1,26928.0,10.47,0.0,0.0,,,4.0,0.0,1688,7.1,5.0,0.0,1,2002.0,6.0,1.0,0,5202,0,0,614,0,4,2,0,3
5089,3,55000.0,18.28,0.0,0.0,,,9.0,0.0,8745,52.7,27.0,0.0,3,2001.0,12.0,1.0,0,3938,0,14,417,0,0,2,1,23
5090,4,118000.0,5.29,0.0,1.0,,,7.0,0.0,11849,24.8,23.0,0.0,3,1995.0,7.0,1.0,1,4842,0,8,436,0,0,1,1,14
5091,2,40000.0,13.02,0.0,1.0,,91.0,10.0,1.0,2766,79.0,11.0,0.0,2,1997.0,12.0,1.0,1,6829,0,4,292,0,4,2,3,1
5092,2,120000.0,16.72,0.0,2.0,,,12.0,0.0,23789,75.5,43.0,0.0,2,1998.0,11.0,1.0,0,5037,0,4,411,0,3,1,0,23
5093,10,90000.0,11.84,0.0,0.0,,,12.0,0.0,29208,91.6,37.0,0.0,2,1985.0,9.0,1.0,0,672,0,4,9,0,0,2,3,19
5094,3,25700.0,21.95,0.0,0.0,,111.0,12.0,1.0,5705,55.4,37.0,0.0,3,1999.0,5.0,1.0,0,7809,0,4,700,0,4,1,4,36
5095,1,45000.0,10.61,0.0,2.0,,,5.0,0.0,881,88.1,77.0,0.0,3,2005.0,7.0,1.0,1,7854,0,18,583,0,4,0,0,5
