,emp_length,annual_inc,debt_to_income,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,collections_12_mths_ex_med,mths_since_last_major_derog,cr_line_yrs,cr_line_mths,cr_line_days,is_bad,purpose_cat,emp_title,policy_code,zip_code,home_ownership,initial_list_status,addr_state,verification_status,pymnt_plan
5961,6,88000.0,11.15,0.0,2.0,,,7.0,0.0,29755,77.9,13.0,0.0,3,1995.0,12.0,1.0,0,4,2251,1,658,4,0,4,2,0
5962,6,155004.0,8.55,0.0,3.0,36.0,,11.0,0.0,20373,60.3,35.0,0.0,2,1995.0,12.0,1.0,0,18,510,4,583,0,0,5,1,0
5963,2,36000.0,22.83,0.0,1.0,,,10.0,0.0,5846,62.9,11.0,0.0,1,2005.0,10.0,1.0,1,4,7374,1,493,4,0,16,2,0
5964,1,360000.0,2.09,0.0,1.0,82.0,,9.0,0.0,1950,10.7,16.0,0.0,2,1999.0,9.0,1.0,0,4,4167,2,667,4,0,4,0,0
5965,3,69000.0,8.5,0.0,0.0,38.0,,10.0,0.0,15167,49.8,17.0,0.0,3,2003.0,8.0,1.0,0,4,6037,2,412,0,0,23,2,0
5966,4,120000.0,11.27,0.0,2.0,,,16.0,0.0,16953,82.3,32.0,0.0,3,2001.0,6.0,1.0,0,4,4079,2,657,0,0,4,1,0
5967,2,110000.0,1.19,0.0,2.0,,,7.0,0.0,1065,4.0,18.0,0.0,3,1988.0,11.0,1.0,0,8,4210,3,464,0,0,24,1,0
5968,10,60000.0,9.14,0.0,1.0,,,7.0,0.0,1257,9.7,19.0,0.0,1,1998.0,11.0,1.0,0,8,214,1,177,4,0,44,2,0
5969,3,80000.0,17.78,0.0,0.0,,,9.0,0.0,24259,56.5,19.0,0.0,2,2002.0,10.0,1.0,1,4,6067,2,511,4,0,18,0,0
5970,1,150000.0,6.86,0.0,2.0,,,8.0,0.0,84,0.2,10.0,0.0,3,1999.0,7.0,1.0,0,2,4639,3,679,4,0,4,0,0
5971,10,40000.0,26.34,0.0,0.0,,,8.0,0.0,8,0.1,27.0,0.0,2,1996.0,6.0,1.0,0,4,1564,2,693,3,0,11,1,0
5972,1,42000.0,20.34,0.0,0.0,,,8.0,0.0,3480,18.9,11.0,0.0,1,1999.0,10.0,1.0,0,12,515,4,635,4,0,4,2,0
5973,2,65000.0,8.99,0.0,0.0,,,6.0,0.0,11652,96.6,13.0,0.0,1,2000.0,11.0,1.0,0,2,4173,2,641,0,0,4,2,0
5974,1,121000.0,5.77,0.0,0.0,,,8.0,0.0,20343,64.8,24.0,0.0,3,1997.0,12.0,1.0,0,2,23,4,159,0,0,44,1,0
5975,7,110000.0,6.97,0.0,0.0,,,10.0,0.0,18451,63.4,19.0,0.0,3,2000.0,6.0,1.0,0,4,5558,0,602,0,0,49,2,0
5976,8,45600.0,15.53,0.0,1.0,33.0,0.0,10.0,0.0,8494,44.2,13.0,0.0,3,2002.0,12.0,1.0,0,18,7315,2,707,4,0,46,0,0
5977,4,85000.0,5.08,0.0,0.0,77.0,,10.0,0.0,413,1.5,19.0,0.0,2,2002.0,11.0,1.0,0,4,5449,3,671,4,0,4,1,0
5978,6,60000.0,9.9,0.0,0.0,,,9.0,0.0,1596,10.6,16.0,0.0,2,2001.0,11.0,1.0,0,4,5588,3,711,0,0,46,0,0
5979,3,48000.0,12.05,0.0,1.0,,,4.0,0.0,3966,40.1,8.0,0.0,3,2002.0,8.0,1.0,0,4,4074,0,360,4,0,34,2,0
5980,10,120000.0,2.32,2.0,1.0,10.0,,7.0,0.0,6524,68.0,25.0,0.0,1,1988.0,5.0,1.0,1,4,103,2,653,0,0,4,2,0
5981,3,110000.0,12.36,0.0,1.0,,,5.0,0.0,7717,81.2,10.0,0.0,1,2005.0,1.0,1.0,0,8,889,0,608,0,0,43,1,0
5982,3,101000.0,7.27,0.0,1.0,,,10.0,0.0,6396,15.6,15.0,0.0,3,2005.0,4.0,1.0,0,2,587,1,159,4,0,44,1,0
5983,10,85000.0,7.1,0.0,1.0,,,6.0,0.0,23412,45.6,28.0,0.0,1,1994.0,10.0,1.0,1,2,5474,1,664,0,0,4,1,0
5984,4,144000.0,12.44,2.0,0.0,12.0,,11.0,0.0,23789,74.1,41.0,0.0,1,1982.0,2.0,1.0,0,8,422,2,81,0,0,33,2,0
5985,5,150000.0,2.62,1.0,1.0,20.0,,9.0,0.0,12575,60.2,29.0,0.0,3,1990.0,7.0,1.0,0,4,2005,4,247,0,0,10,2,0
5986,1,35000.0,23.93,0.0,2.0,,,9.0,0.0,5022,79.7,13.0,0.0,3,2002.0,11.0,1.0,0,25,1751,4,62,4,0,30,0,0
5987,1,75000.0,11.31,0.0,0.0,,,6.0,0.0,1126,7.9,17.0,0.0,1,2001.0,9.0,1.0,0,18,3001,3,116,4,0,37,0,0
5988,1,36000.0,16.4,1.0,0.0,19.0,,6.0,0.0,4908,76.7,10.0,0.0,2,2006.0,9.0,1.0,0,4,6681,2,439,4,0,14,0,0
5989,5,50055.0,16.18,0.0,3.0,,,7.0,0.0,12365,56.2,12.0,0.0,3,2001.0,10.0,1.0,0,4,6103,3,351,0,0,34,0,0
5990,3,80000.0,21.58,0.0,1.0,57.0,,9.0,0.0,100,1.5,25.0,0.0,1,1998.0,11.0,1.0,0,8,7455,3,159,0,0,44,1,0
5991,10,55000.0,13.7,0.0,4.0,,,5.0,0.0,14676,61.7,36.0,0.0,1,1993.0,7.0,1.0,0,4,6511,2,366,0,0,34,0,0
5992,1,65000.0,11.89,0.0,0.0,33.0,,7.0,0.0,33375,56.6,17.0,0.0,2,2000.0,5.0,1.0,0,4,7742,1,47,4,0,30,1,0
5993,10,62000.0,12.45,1.0,2.0,21.0,105.0,5.0,1.0,5592,93.2,18.0,0.0,3,1977.0,7.0,1.0,0,4,7316,2,505,4,0,18,1,0
5994,4,40000.0,2.91,0.0,0.0,,,7.0,0.0,7198,32.0,13.0,0.0,1,2001.0,1.0,1.0,1,7,5962,4,437,4,0,14,1,0
5995,1,135000.0,13.39,0.0,3.0,44.0,,13.0,0.0,14911,43.4,42.0,0.0,1,1997.0,3.0,1.0,0,18,5176,1,104,0,0,33,2,0
5996,4,34000.0,24.18,0.0,2.0,,,5.0,0.0,8535,85.3,12.0,0.0,3,2006.0,6.0,1.0,0,12,1582,2,618,0,0,3,1,0
5997,8,74400.0,15.79,0.0,1.0,,,8.0,0.0,21033,56.1,20.0,0.0,1,1996.0,2.0,1.0,0,4,6383,1,98,3,0,33,0,0
5998,7,126000.0,22.72,1.0,1.0,12.0,,9.0,0.0,45474,84.0,31.0,0.0,2,1996.0,5.0,1.0,0,2,916,2,176,0,0,44,1,0
5999,1,77604.0,10.1,1.0,2.0,15.0,,11.0,0.0,12973,67.2,40.0,0.0,2,2001.0,10.0,1.0,0,0,432,0,78,0,0,33,1,0
6000,2,32000.0,3.49,0.0,3.0,,,3.0,0.0,3262,81.5,4.0,0.0,1,2007.0,2.0,1.0,0,12,801,0,460,4,0,14,0,0
6001,4,42000.0,13.8,0.0,3.0,27.0,,9.0,0.0,2681,27.6,15.0,0.0,2,2001.0,3.0,1.0,0,0,1507,0,614,4,0,3,0,0
6002,10,80160.0,21.48,0.0,1.0,,,23.0,0.0,62680,84.5,47.0,0.0,3,1991.0,8.0,1.0,0,4,6309,4,612,0,0,3,0,0
6003,9,53000.0,3.67,0.0,2.0,78.0,,21.0,0.0,37866,71.7,70.0,0.0,2,1988.0,10.0,1.0,1,2,1616,4,584,4,0,5,0,0
6004,8,25000.0,7.06,0.0,3.0,55.0,,6.0,0.0,3780,19.4,13.0,0.0,3,2002.0,6.0,1.0,0,2,5369,1,273,4,0,9,0,0
6005,5,140000.0,12.07,0.0,1.0,,,13.0,0.0,2686,13.4,24.0,0.0,2,2006.0,7.0,1.0,0,8,1401,3,222,0,0,27,1,0
6006,7,71496.0,6.76,0.0,0.0,,,10.0,0.0,10303,18.8,25.0,0.0,1,1997.0,11.0,1.0,0,4,1159,3,185,4,0,44,1,0
6007,1,66000.0,29.73,0.0,0.0,55.0,,16.0,0.0,5579,12.8,52.0,0.0,3,1999.0,8.0,1.0,0,0,3961,3,143,0,0,37,1,0
6008,10,30000.0,0.4,0.0,2.0,,63.0,3.0,1.0,228,38.0,3.0,0.0,2,2003.0,6.0,1.0,0,18,7570,2,453,0,0,14,1,0
6009,1,14500.0,2.98,0.0,1.0,,,2.0,0.0,723,12.7,3.0,0.0,3,2001.0,1.0,1.0,0,4,7317,2,477,4,0,24,1,0
6010,10,68000.0,16.66,0.0,1.0,,,10.0,0.0,17252,40.4,34.0,0.0,3,1990.0,8.0,1.0,0,18,132,1,152,3,0,37,1,0
6011,1,72000.0,1.63,0.0,0.0,,,3.0,0.0,3933,46.3,4.0,0.0,2,2006.0,8.0,1.0,0,18,5424,2,77,4,0,33,0,0
6012,6,90000.0,10.19,0.0,2.0,57.0,,7.0,0.0,6663,38.1,39.0,0.0,3,1993.0,3.0,1.0,0,4,2695,4,694,0,0,36,1,0
6013,9,66000.0,12.75,0.0,0.0,,,4.0,0.0,2525,14.9,8.0,0.0,2,1993.0,9.0,1.0,0,2,1741,3,673,4,0,4,0,0
6014,1,92000.0,6.59,0.0,0.0,,,6.0,0.0,713,3.9,28.0,0.0,3,1986.0,10.0,1.0,0,4,3428,3,704,4,0,46,2,0
6015,1,20000.0,16.92,0.0,0.0,,,7.0,0.0,7794,82.9,14.0,0.0,2,2005.0,7.0,1.0,0,4,6702,3,648,4,0,4,2,0
6016,8,334000.0,0.22,2.0,3.0,9.0,,11.0,0.0,12156,46.1,39.0,0.0,1,1993.0,7.0,1.0,0,4,2957,1,437,0,0,14,0,0
6017,2,40000.0,4.53,0.0,0.0,,,10.0,0.0,8909,28.6,14.0,0.0,2,2000.0,11.0,1.0,0,2,5438,2,249,4,0,10,0,0
6018,10,48000.0,12.72,0.0,1.0,54.0,,4.0,0.0,2093,36.1,12.0,0.0,3,2002.0,5.0,1.0,0,21,7231,0,655,0,0,4,2,0
6019,10,110000.0,15.57,1.0,3.0,12.0,,16.0,0.0,30375,23.8,47.0,0.0,1,1970.0,12.0,1.0,0,2,4087,1,680,0,0,4,1,0
6020,10,84000.0,20.26,0.0,0.0,,,7.0,0.0,20457,63.3,35.0,0.0,2,1991.0,2.0,1.0,0,4,7315,1,483,4,0,24,1,0
6021,9,99000.0,18.05,0.0,1.0,34.0,,6.0,0.0,4713,52.4,31.0,0.0,1,1988.0,10.0,1.0,0,20,3486,1,34,0,0,6,1,0
6022,4,200000.0,12.98,0.0,1.0,,96.0,8.0,1.0,16028,93.7,29.0,0.0,3,1993.0,9.0,1.0,0,2,675,0,536,0,0,35,2,0
6023,3,115000.0,12.17,0.0,5.0,,,8.0,0.0,9894,38.6,21.0,0.0,2,1998.0,5.0,1.0,0,4,7247,2,550,0,0,42,1,0
6024,3,48000.0,22.25,1.0,3.0,19.0,87.0,14.0,1.0,8784,73.2,77.0,0.0,2,2000.0,4.0,1.0,1,4,7599,0,464,4,0,24,2,0
6025,9,54590.0,8.53,0.0,2.0,,,7.0,0.0,10736,60.3,12.0,0.0,2,2000.0,11.0,1.0,0,25,7272,3,558,4,0,42,0,0
6026,1,52272.0,21.79,0.0,6.0,50.0,105.0,7.0,1.0,5046,74.2,22.0,0.0,2,1996.0,3.0,1.0,0,2,2162,4,588,0,0,5,0,0
6027,3,47300.0,8.42,1.0,1.0,23.0,,8.0,0.0,8109,84.5,39.0,0.0,2,1999.0,2.0,1.0,0,8,2225,1,572,0,0,42,0,0
6028,7,113000.0,18.54,0.0,6.0,63.0,,32.0,0.0,45303,46.0,63.0,0.0,3,1981.0,2.0,1.0,0,2,3491,0,543,0,0,42,0,0
6029,1,29666.0,13.91,0.0,1.0,,,5.0,0.0,0,0.0,19.0,0.0,3,1999.0,10.0,1.0,0,4,6067,1,76,2,0,33,1,0
6030,1,35000.0,2.23,0.0,3.0,42.0,,8.0,0.0,766,95.7,22.0,0.0,3,1998.0,12.0,1.0,0,21,3899,4,222,4,0,27,0,0
6031,4,275000.0,8.15,0.0,0.0,26.0,,13.0,0.0,1945,2.5,52.0,0.0,2,1991.0,4.0,1.0,0,8,148,2,413,0,0,23,1,0
6032,0,57000.0,8.38,0.0,1.0,,,5.0,0.0,12779,97.5,7.0,0.0,3,2001.0,5.0,1.0,0,4,4639,2,76,4,0,33,0,0
6033,10,112000.0,19.09,0.0,0.0,,,17.0,0.0,79746,78.4,36.0,0.0,1,1996.0,7.0,1.0,0,4,4051,3,583,0,0,5,1,0
6034,1,17000.0,7.41,1.0,0.0,18.0,,5.0,0.0,0,0.0,8.0,0.0,2,2004.0,3.0,1.0,0,6,1025,1,705,4,0,46,1,0
6035,1,53500.0,10.56,0.0,1.0,,,6.0,0.0,25121,88.4,12.0,0.0,3,1991.0,10.0,1.0,0,18,4639,0,707,0,0,46,1,0
6036,1,12000.0,18.9,0.0,2.0,,,3.0,0.0,3218,71.5,7.0,0.0,1,2006.0,10.0,1.0,1,18,5154,0,380,4,0,22,2,0
6037,10,95088.0,10.63,0.0,1.0,,88.0,9.0,1.0,10386,62.2,25.0,0.0,2,1995.0,12.0,1.0,0,4,4757,0,47,0,0,30,2,0
6038,3,79995.0,13.55,0.0,2.0,40.0,,8.0,0.0,13029,75.7,26.0,0.0,3,2001.0,10.0,1.0,0,4,1681,1,159,3,0,44,1,0
6039,2,36000.0,17.4,0.0,0.0,44.0,,10.0,0.0,18105,53.6,20.0,0.0,1,2001.0,2.0,1.0,0,2,2954,2,442,4,0,14,2,0
6040,4,55000.0,23.83,1.0,0.0,12.0,,4.0,0.0,114,2.0,32.0,0.0,3,2000.0,5.0,1.0,0,21,5831,0,614,4,0,3,0,0
6041,3,54000.0,7.24,0.0,1.0,24.0,,7.0,0.0,746,3.7,21.0,0.0,1,1999.0,11.0,1.0,0,12,5572,4,169,0,0,20,0,0
6042,10,52000.0,6.0,0.0,0.0,,,4.0,0.0,1453,20.8,12.0,0.0,2,1988.0,11.0,1.0,0,4,765,4,77,4,0,33,0,0
6043,8,225000.0,24.06,0.0,3.0,,,12.0,0.0,109027,90.2,29.0,0.0,2,1990.0,11.0,1.0,0,2,4760,3,44,0,0,30,1,0
6044,10,142000.0,1.27,0.0,2.0,,,6.0,0.0,7345,17.3,17.0,0.0,3,1994.0,7.0,1.0,0,8,2010,4,373,3,0,22,0,0
6045,1,100000.0,8.89,1.0,2.0,21.0,,12.0,0.0,20636,22.6,31.0,0.0,2,1994.0,9.0,1.0,0,4,2845,0,76,4,0,33,1,0
6046,5,80000.0,20.27,0.0,0.0,55.0,,14.0,0.0,23061,42.9,26.0,0.0,2,1993.0,12.0,1.0,0,4,6375,1,34,4,0,6,2,0
6047,10,99996.0,19.98,0.0,0.0,,,7.0,0.0,7237,80.4,21.0,0.0,3,1988.0,1.0,1.0,0,4,3284,2,122,0,0,37,1,0
6048,7,120999.96,14.27,0.0,0.0,,92.0,10.0,1.0,19837,74.3,34.0,0.0,1,1997.0,3.0,1.0,0,2,6480,3,247,0,0,10,0,0
6049,5,15600.0,11.85,0.0,0.0,,,2.0,0.0,0,,7.0,0.0,3,2006.0,12.0,1.0,1,4,4353,4,161,4,0,20,1,0
6050,4,60000.0,23.17,0.0,6.0,,113.0,16.0,1.0,20675,57.2,44.0,0.0,1,1996.0,10.0,1.0,0,4,6140,4,714,4,0,46,1,0
6051,3,48000.0,1.35,0.0,0.0,28.0,,3.0,0.0,3171,77.3,4.0,0.0,3,2003.0,7.0,1.0,0,14,7219,1,237,4,0,39,0,0
6052,10,73527.0,21.87,0.0,0.0,36.0,,20.0,0.0,26694,69.0,40.0,0.0,2,1990.0,1.0,1.0,0,4,7289,1,570,0,0,42,1,0
6053,8,38000.0,24.66,0.0,0.0,,,6.0,0.0,4820,57.4,9.0,0.0,3,2005.0,8.0,1.0,0,4,5123,2,688,4,0,4,0,0
6054,2,65000.0,8.47,0.0,0.0,,93.0,9.0,1.0,4748,13.5,20.0,0.0,1,2003.0,1.0,1.0,0,14,3739,4,139,0,0,37,0,0
6055,4,52000.0,17.1,0.0,3.0,,,9.0,0.0,9380,28.0,7.0,0.0,2,2002.0,2.0,1.0,1,21,6238,2,299,0,0,1,1,0
6056,0,230000.0,9.22,0.0,0.0,,,14.0,0.0,25588,36.0,29.0,0.0,3,1990.0,9.0,1.0,0,2,4639,3,1,0,0,19,1,0
6057,0,18000.0,23.6,0.0,1.0,,,6.0,0.0,631,48.5,10.0,0.0,3,2007.0,6.0,1.0,0,4,4639,2,273,4,0,9,2,0
6058,9,72000.0,16.9,0.0,0.0,,,18.0,0.0,28938,23.4,34.0,0.0,2,1991.0,3.0,1.0,0,18,5071,3,272,0,0,9,0,0
6059,5,26400.0,6.68,1.0,0.0,19.0,,7.0,0.0,3758,85.4,17.0,0.0,2,2069.0,3.0,1.0,0,4,6039,2,155,0,0,8,1,0
6060,10,46500.0,27.67,0.0,0.0,,,9.0,0.0,498,3.9,25.0,0.0,2,2003.0,5.0,1.0,0,4,7570,4,324,4,0,17,1,0
6061,9,50000.0,22.7,0.0,2.0,,,13.0,0.0,5180,60.9,7.0,0.0,1,2001.0,2.0,1.0,1,16,669,0,646,4,0,4,2,0
6062,3,34000.0,3.64,0.0,0.0,,,10.0,0.0,655,3.1,7.0,0.0,1,2001.0,6.0,1.0,1,13,3542,0,284,4,0,9,0,0
6063,10,70000.0,14.14,0.0,0.0,,,10.0,0.0,11116,18.7,28.0,0.0,2,1999.0,5.0,1.0,0,4,6231,1,558,0,0,42,1,0
6064,0,26400.0,18.77,0.0,3.0,53.0,,5.0,0.0,14599,94.8,12.0,0.0,1,2003.0,2.0,1.0,0,4,4639,2,252,4,0,10,2,0
6065,8,50004.0,10.13,0.0,4.0,43.0,,18.0,0.0,1886,26.6,24.0,0.0,1,2000.0,6.0,1.0,0,8,740,1,344,0,0,34,2,0
6066,7,25279.67,16.8,0.0,0.0,,,3.0,0.0,11267,93.1,12.0,0.0,3,2005.0,6.0,1.0,0,2,7277,2,411,4,0,23,0,0
6067,1,85000.0,9.19,0.0,2.0,25.0,,5.0,0.0,40,1.0,13.0,0.0,2,2004.0,2.0,1.0,0,2,3355,3,175,4,0,44,0,0
6068,10,138000.0,4.03,1.0,0.0,4.0,,13.0,0.0,6531,9.1,38.0,0.0,3,1980.0,7.0,1.0,0,4,5348,2,42,0,0,6,2,0
6069,4,108000.0,11.5,0.0,2.0,,,10.0,0.0,120361,20.3,31.0,0.0,2,1996.0,10.0,1.0,0,4,1609,4,595,0,0,5,0,0
6070,7,77000.0,8.74,0.0,2.0,,,8.0,0.0,8485,38.6,25.0,0.0,3,1994.0,2.0,1.0,0,12,4994,0,340,0,0,34,0,0
6071,3,48000.0,4.78,0.0,0.0,,,4.0,0.0,5821,23.9,5.0,0.0,2,2004.0,9.0,1.0,0,2,409,1,64,4,0,33,0,0
6072,7,48000.0,4.17,0.0,2.0,,,9.0,0.0,3901,27.9,20.0,0.0,2,1999.0,12.0,1.0,0,8,789,1,325,0,0,17,1,0
6073,5,69996.0,6.26,0.0,0.0,71.0,,4.0,0.0,8945,95.2,21.0,0.0,3,2000.0,1.0,1.0,0,4,145,4,75,4,0,33,1,0
6074,10,80004.0,17.01,0.0,1.0,,,18.0,0.0,29889,37.4,24.0,0.0,2,1998.0,12.0,1.0,0,18,1701,4,44,4,0,30,0,0
6075,6,70000.0,2.07,0.0,1.0,48.0,52.0,9.0,1.0,3965,79.3,20.0,0.0,1,1997.0,7.0,1.0,0,8,575,2,607,0,0,43,1,0
6076,10,32160.0,23.47,0.0,2.0,,,11.0,0.0,4616,33.2,16.0,0.0,3,1983.0,3.0,1.0,0,4,5048,4,659,4,0,4,2,0
6077,0,15889.2,19.86,0.0,3.0,,,10.0,0.0,10963,53.7,30.0,0.0,3,1972.0,10.0,1.0,0,4,4639,2,139,4,0,37,1,0
6078,1,40000.0,13.35,0.0,0.0,,,4.0,0.0,2440,34.4,11.0,0.0,2,1996.0,12.0,1.0,0,14,4331,3,654,4,0,4,0,0
6079,3,35000.0,4.25,0.0,3.0,27.0,,2.0,0.0,258,86.0,10.0,0.0,1,2001.0,5.0,1.0,0,21,3618,2,648,4,0,4,0,0
6080,3,96000.0,18.8,2.0,0.0,23.0,0.0,9.0,0.0,14706,77.0,29.0,0.0,3,1976.0,8.0,1.0,0,18,6068,2,617,0,0,3,0,0
6081,10,81996.0,8.81,0.0,1.0,45.0,,10.0,0.0,24685,44.5,30.0,0.0,1,1987.0,2.0,1.0,1,4,162,0,132,0,0,37,1,0
6082,6,14573.0,10.95,0.0,0.0,,,7.0,0.0,3753,51.4,10.0,0.0,2,2003.0,11.0,1.0,0,18,7557,4,195,4,0,44,0,0
6083,1,12000.0,14.9,0.0,0.0,34.0,,5.0,0.0,2234,21.6,10.0,0.0,2,1995.0,3.0,1.0,0,16,7036,4,12,4,0,19,0,0
6084,1,31000.0,20.48,0.0,0.0,,,4.0,0.0,18065,87.7,6.0,0.0,2,2003.0,9.0,1.0,0,6,2609,0,259,4,0,10,2,0
6085,10,66000.0,19.67,0.0,2.0,,,10.0,0.0,3624,39.4,21.0,0.0,1,1994.0,5.0,1.0,0,8,7355,3,265,0,0,9,2,0
6086,10,36000.0,20.5,0.0,0.0,,,9.0,0.0,17455,48.5,35.0,0.0,2,1996.0,1.0,1.0,0,4,3579,1,203,0,0,48,0,0
6087,3,84000.0,24.06,0.0,2.0,46.0,,5.0,0.0,422,28.1,7.0,0.0,2,2003.0,7.0,1.0,1,12,958,1,668,4,0,4,2,0
6088,5,57000.0,7.22,0.0,1.0,0.0,0.0,11.0,0.0,40598,77.3,42.0,0.0,2,1992.0,8.0,1.0,0,2,7017,4,164,0,0,20,0,0
6089,4,48996.0,16.21,0.0,1.0,,,5.0,0.0,19184,75.3,9.0,0.0,3,2001.0,9.0,1.0,0,4,5993,0,150,4,0,37,1,0
6090,10,72000.0,24.88,0.0,2.0,81.0,,6.0,0.0,14621,95.6,21.0,0.0,1,1996.0,12.0,1.0,1,2,7514,3,658,4,0,4,1,0
6091,9,18900.0,25.9,0.0,4.0,,,9.0,0.0,3207,43.9,21.0,0.0,2,1991.0,4.0,1.0,1,18,1218,0,496,4,0,16,0,0
6092,1,59000.0,10.68,0.0,5.0,82.0,,8.0,0.0,12684,73.3,28.0,0.0,3,1994.0,12.0,1.0,0,4,1377,2,164,0,0,20,1,0
6093,3,84000.0,21.56,0.0,2.0,68.0,,7.0,0.0,17995,92.3,19.0,0.0,2,1996.0,5.0,1.0,0,18,6943,2,540,0,0,35,0,0
6094,10,49441.6,6.53,0.0,0.0,,,6.0,0.0,11414,47.0,23.0,0.0,3,2001.0,6.0,1.0,0,4,1463,3,546,3,0,42,2,0
6095,2,66887.0,11.89,0.0,0.0,,,9.0,0.0,28447,47.2,14.0,0.0,2,2002.0,9.0,1.0,0,4,3887,3,61,0,0,30,1,0
6096,10,48000.0,14.0,0.0,1.0,,,5.0,0.0,7016,37.4,10.0,0.0,3,2003.0,2.0,1.0,0,14,4639,2,654,4,0,4,2,0
6097,6,30000.0,1.8,0.0,2.0,,,5.0,0.0,1919,17.1,6.0,0.0,3,2004.0,10.0,1.0,0,4,6682,4,81,4,0,33,1,0
6098,5,55000.0,22.78,0.0,0.0,25.0,,13.0,0.0,10078,73.0,34.0,0.0,3,2003.0,5.0,1.0,0,4,9,2,251,3,0,10,2,0
6099,6,117000.0,17.57,0.0,2.0,52.0,,4.0,0.0,500,33.3,8.0,0.0,2,1982.0,11.0,1.0,0,18,4269,3,630,4,0,32,0,0
6100,3,55500.0,29.58,0.0,3.0,,,22.0,0.0,17076,24.6,36.0,0.0,2,1999.0,11.0,1.0,1,4,4861,2,673,4,0,4,2,0
6101,10,40000.0,20.76,0.0,0.0,,85.0,10.0,1.0,1197,9.6,15.0,0.0,1,1999.0,8.0,1.0,0,8,4644,2,281,0,0,9,0,0
6102,10,54000.0,18.4,0.0,1.0,,,11.0,0.0,21865,39.7,50.0,0.0,2,1988.0,7.0,1.0,0,2,1731,0,542,0,0,42,2,0
6103,3,46000.0,6.65,1.0,3.0,20.0,,3.0,0.0,42,8.4,4.0,0.0,3,2005.0,5.0,1.0,0,8,1195,1,650,0,0,4,1,0
6104,3,70000.0,10.7,0.0,0.0,,,15.0,0.0,22093,23.7,32.0,0.0,1,1998.0,2.0,1.0,0,4,1927,3,76,4,0,33,0,0
6105,1,73000.0,13.78,0.0,0.0,57.0,60.0,18.0,1.0,15268,57.7,32.0,0.0,2,1986.0,2.0,1.0,0,18,4039,4,75,4,0,33,0,0
6106,10,48000.0,7.6,0.0,0.0,31.0,,10.0,0.0,8316,74.7,22.0,0.0,2,1997.0,8.0,1.0,0,8,5257,2,675,4,0,4,2,0
6107,5,90000.0,4.33,0.0,0.0,,,3.0,0.0,9064,87.2,26.0,0.0,1,1995.0,2.0,1.0,0,8,6165,0,267,3,0,9,2,0
6108,1,30000.0,10.08,0.0,1.0,,,4.0,0.0,10452,91.7,9.0,0.0,3,2004.0,4.0,1.0,1,4,7413,2,197,4,0,44,2,0
6109,1,75000.0,11.68,0.0,1.0,,,6.0,0.0,4304,29.9,9.0,0.0,1,2006.0,1.0,1.0,1,19,6099,0,587,4,0,5,0,0
6110,2,45000.0,21.23,0.0,0.0,,,5.0,0.0,15018,65.0,12.0,0.0,1,2004.0,9.0,1.0,0,4,7452,3,373,4,0,22,1,0
6111,5,75000.0,7.97,0.0,3.0,,,10.0,0.0,11471,16.6,39.0,0.0,2,1991.0,7.0,1.0,0,12,6239,2,454,0,0,14,0,0
6112,6,45000.0,17.55,1.0,0.0,14.0,,6.0,0.0,640,13.1,13.0,0.0,3,2005.0,10.0,1.0,0,18,7224,0,286,0,0,9,2,0
6113,6,33600.0,17.43,0.0,0.0,,,5.0,0.0,10490,63.2,9.0,0.0,2,2001.0,2.0,1.0,0,0,5392,1,92,4,0,33,0,0
6114,5,65000.0,3.43,0.0,0.0,,,7.0,0.0,6784,21.3,13.0,0.0,3,1998.0,5.0,1.0,0,4,6149,0,44,4,0,30,1,0
6115,1,200000.0,8.33,0.0,0.0,46.0,,8.0,0.0,106053,35.9,31.0,0.0,2,1997.0,7.0,1.0,0,12,5315,4,222,0,0,27,0,0
6116,9,45600.0,11.5,3.0,0.0,3.0,,11.0,0.0,3183,23.8,38.0,0.0,1,1995.0,1.0,1.0,0,2,1489,1,542,0,0,42,2,0
6117,4,36000.0,21.6,0.0,2.0,,,7.0,0.0,5245,53.0,16.0,0.0,3,2006.0,12.0,1.0,1,4,7219,3,666,0,0,4,2,0
6118,9,85000.0,15.2,0.0,1.0,,,19.0,0.0,13260,59.2,50.0,0.0,2,2001.0,7.0,1.0,0,4,7347,1,94,4,0,33,1,0
6119,4,50000.0,6.53,0.0,0.0,,,4.0,0.0,2229,96.9,6.0,0.0,3,2000.0,11.0,1.0,0,18,4639,1,636,4,0,4,2,0
6120,3,144000.0,3.84,0.0,8.0,0.0,0.0,11.0,0.0,52214,8.7,22.0,0.0,3,1995.0,3.0,1.0,0,21,2848,1,247,0,0,10,0,0
6121,5,76000.0,0.88,0.0,0.0,,,7.0,0.0,800,2.8,12.0,0.0,3,1992.0,4.0,1.0,0,8,5505,3,249,0,0,10,0,0
6122,1,45600.0,16.9,0.0,0.0,,,16.0,0.0,20657,27.4,25.0,0.0,1,1988.0,7.0,1.0,1,4,7201,4,44,4,0,30,1,0
6123,10,49000.0,22.26,0.0,0.0,,,10.0,0.0,15284,51.1,25.0,0.0,1,2001.0,4.0,1.0,1,4,4212,0,302,3,0,1,1,0
6124,2,60000.0,18.9,0.0,3.0,,,14.0,0.0,12619,35.7,33.0,0.0,3,1986.0,4.0,1.0,1,4,824,4,166,0,0,20,1,0
