,emp_length,annual_inc,debt_to_income,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,collections_12_mths_ex_med,mths_since_last_major_derog,cr_line_yrs,cr_line_mths,cr_line_days,is_bad,purpose_cat,policy_code,home_ownership,verification_status,initial_list_status,pymnt_plan,zip_code,addr_state,emp_title
6301,1,125000.0,21.23,0.0,0.0,30.0,,10.0,0.0,8730,28.4,29.0,0.0,1,1998.0,11.0,1.0,0,2,3,0,0,0,0,680,4,2465
6302,10,48383.0,20.11,0.0,0.0,27.0,,13.0,0.0,4654,22.1,45.0,0.0,3,1996.0,7.0,1.0,0,4,1,0,1,0,0,229,27,669
6303,1,58000.0,21.27,0.0,7.0,,,13.0,0.0,37589,72.0,31.0,0.0,2,1987.0,2.0,1.0,0,21,0,0,1,0,0,387,22,5010
6304,4,75000.0,18.34,0.0,1.0,,,13.0,0.0,19011,54.2,33.0,0.0,1,1999.0,11.0,1.0,1,2,1,0,0,0,0,629,32,5907
6305,2,30720.0,19.45,0.0,0.0,,,9.0,0.0,4179,16.1,19.0,0.0,2,2004.0,9.0,1.0,0,4,2,4,2,0,0,506,18,3090
6306,10,114000.0,15.57,0.0,0.0,,,15.0,0.0,27454,26.0,57.0,0.0,1,1970.0,5.0,1.0,0,8,0,0,0,0,0,246,10,5998
6307,6,46900.0,19.73,0.0,0.0,,,10.0,0.0,61882,60.6,24.0,0.0,3,1975.0,7.0,1.0,0,4,4,0,1,0,0,12,19,4577
6308,1,44875.0,13.64,0.0,2.0,,,11.0,0.0,5578,9.0,27.0,0.0,3,1996.0,2.0,1.0,0,4,3,4,0,0,0,18,38,4639
6309,2,60000.0,18.44,0.0,2.0,76.0,,15.0,0.0,30184,82.7,32.0,0.0,1,1983.0,9.0,1.0,0,2,2,0,0,0,0,353,34,7689
6310,2,90000.0,4.47,0.0,2.0,,,7.0,0.0,12556,54.4,14.0,0.0,3,2001.0,11.0,1.0,0,4,2,4,1,0,0,77,33,4457
6311,1,45000.0,9.33,0.0,0.0,,,9.0,0.0,16375,66.0,17.0,0.0,1,2005.0,4.0,1.0,0,2,3,4,0,0,0,165,20,4622
6312,2,34000.0,13.52,0.0,0.0,,,8.0,0.0,394,3.2,10.0,0.0,1,2007.0,1.0,1.0,0,21,1,0,0,0,0,240,39,2136
6313,6,60000.0,5.66,1.0,1.0,13.0,,8.0,0.0,2613,19.8,18.0,0.0,3,2001.0,12.0,1.0,1,21,0,0,0,0,0,635,4,4639
6314,1,32400.0,4.85,0.0,0.0,,,3.0,0.0,1321,94.4,13.0,0.0,1,2006.0,5.0,1.0,0,12,0,3,0,0,0,533,35,1187
6315,1,20743.0,2.31,0.0,0.0,,,9.0,0.0,580,52.7,23.0,0.0,3,1997.0,10.0,1.0,0,18,1,4,1,0,0,276,9,801
6316,10,54996.0,4.65,0.0,2.0,,,9.0,0.0,3868,57.7,17.0,0.0,2,1994.0,3.0,1.0,0,18,2,0,1,0,0,45,30,591
6317,10,180000.0,11.95,0.0,0.0,33.0,,8.0,0.0,13363,94.1,32.0,0.0,1,1996.0,4.0,1.0,0,4,1,4,1,0,0,288,9,4333
6318,6,130000.0,6.98,0.0,1.0,,,5.0,0.0,1807,16.7,11.0,0.0,3,1998.0,8.0,1.0,0,12,0,0,1,0,0,507,18,5483
6319,5,28000.0,23.4,0.0,0.0,,,9.0,0.0,11625,58.4,10.0,0.0,3,2005.0,7.0,1.0,0,4,4,4,2,0,0,673,4,1034
6320,1,32000.0,28.76,0.0,0.0,,,14.0,0.0,11285,46.6,19.0,0.0,2,1999.0,10.0,1.0,0,4,0,4,1,0,0,310,41,7847
6321,1,45000.0,16.19,0.0,1.0,,,9.0,0.0,21353,94.5,11.0,0.0,2,2001.0,9.0,1.0,0,14,3,4,0,0,0,222,27,5211
6322,7,67200.0,15.05,0.0,2.0,,,6.0,0.0,9350,26.0,31.0,0.0,1,1997.0,1.0,1.0,0,4,3,0,1,0,0,543,42,5178
6323,9,62920.0,18.48,0.0,3.0,,,13.0,0.0,6818,47.7,38.0,0.0,3,1975.0,1.0,1.0,1,5,1,0,0,0,0,164,20,1232
6324,2,75000.0,20.19,0.0,5.0,58.0,,10.0,0.0,11423,71.4,40.0,0.0,3,1997.0,11.0,1.0,0,4,3,0,0,0,0,412,23,2269
6325,1,120000.0,1.3,0.0,0.0,,,11.0,0.0,4853,7.6,29.0,0.0,2,1996.0,2.0,1.0,0,8,1,0,1,0,0,178,44,2336
6326,10,240000.0,14.77,0.0,3.0,,,8.0,0.0,51669,26.7,19.0,0.0,2,1999.0,10.0,1.0,0,8,3,3,0,0,0,81,33,2460
6327,7,65000.0,23.13,0.0,0.0,,92.0,12.0,1.0,13641,97.4,16.0,0.0,3,1999.0,10.0,1.0,0,4,4,0,0,0,0,341,34,687
6328,4,180000.0,12.84,0.0,1.0,,,18.0,0.0,5500,22.0,42.0,0.0,3,1995.0,9.0,1.0,0,18,2,0,2,0,0,636,4,2044
6329,2,14400.0,10.42,0.0,2.0,,,2.0,0.0,410,20.5,5.0,0.0,3,2007.0,11.0,1.0,0,0,4,3,0,0,0,436,14,571
6330,1,57200.0,10.11,0.0,4.0,,,7.0,0.0,813,10.2,12.0,0.0,3,2005.0,7.0,1.0,0,12,1,0,1,0,0,464,24,6796
6331,7,20000.0,1.62,0.0,2.0,29.0,,3.0,0.0,1371,21.4,13.0,0.0,3,2004.0,8.0,1.0,0,6,2,4,1,0,0,652,4,6884
6332,1,40000.0,2.01,0.0,0.0,,,4.0,0.0,972,23.7,7.0,0.0,1,2006.0,3.0,1.0,0,18,1,4,0,0,0,571,42,605
6333,1,97000.0,10.0,0.0,1.0,,,21.0,0.0,8243,60.8,33.0,0.0,3,2001.0,8.0,1.0,0,4,4,0,1,0,0,642,4,1826
6334,1,102000.0,13.73,0.0,1.0,,116.0,10.0,1.0,11143,21.2,19.0,0.0,2,2000.0,2.0,1.0,0,4,2,3,1,0,0,650,4,6606
6335,2,47004.0,7.97,0.0,1.0,26.0,,7.0,0.0,2870,14.3,16.0,0.0,3,1999.0,10.0,1.0,0,4,3,4,0,0,0,635,4,3860
6336,10,70000.0,22.13,0.0,2.0,,,11.0,0.0,28456,87.6,19.0,0.0,2,1990.0,12.0,1.0,0,4,0,3,1,0,0,578,42,333
6337,7,60000.0,8.32,0.0,0.0,,,7.0,0.0,7347,60.2,14.0,0.0,2,1997.0,8.0,1.0,0,14,2,0,2,0,0,466,24,4510
6338,5,97000.0,8.67,0.0,2.0,,,6.0,0.0,1500,34.9,22.0,0.0,3,1990.0,4.0,1.0,0,21,0,0,2,0,0,111,33,1737
6339,4,65000.0,10.63,0.0,2.0,,,5.0,0.0,6447,82.7,8.0,0.0,3,2001.0,8.0,1.0,1,2,1,4,1,0,0,275,9,3030
6340,5,50000.0,16.15,0.0,0.0,64.0,,8.0,0.0,0,0.0,14.0,0.0,3,1995.0,11.0,1.0,0,4,1,4,2,0,0,630,32,4502
6341,1,77004.0,4.0,2.0,1.0,18.0,,7.0,0.0,69261,23.6,29.0,0.0,3,1985.0,4.0,1.0,0,18,4,0,0,0,0,14,19,2463
6342,6,56000.0,4.54,0.0,2.0,,,10.0,0.0,1553,1.6,23.0,0.0,2,1992.0,5.0,1.0,0,4,4,0,2,0,0,77,33,474
6343,1,60000.0,2.08,0.0,1.0,,,3.0,0.0,1763,25.2,31.0,0.0,1,2001.0,9.0,1.0,0,4,4,4,0,0,0,566,42,7290
6344,10,85800.0,18.43,0.0,0.0,,86.0,7.0,1.0,2192,24.1,16.0,0.0,2,1997.0,5.0,1.0,0,4,1,0,1,0,0,360,34,6871
6345,10,81000.0,5.3,0.0,1.0,76.0,,4.0,0.0,12191,62.2,14.0,0.0,1,1995.0,5.0,1.0,0,4,2,4,1,0,0,612,3,5303
6346,10,84996.0,5.36,2.0,0.0,2.0,,6.0,0.0,11616,45.7,27.0,0.0,1,1987.0,12.0,1.0,0,12,1,0,0,0,0,228,27,1206
6347,4,48000.0,6.35,0.0,2.0,,,5.0,0.0,4404,23.2,7.0,0.0,3,2006.0,4.0,1.0,0,4,2,4,2,0,0,705,46,3102
6348,8,73000.0,14.1,0.0,0.0,78.0,89.0,4.0,1.0,9533,86.7,14.0,0.0,1,1995.0,8.0,1.0,1,4,3,4,1,0,0,173,44,4884
6349,8,31680.0,13.11,0.0,1.0,,,8.0,0.0,11019,51.7,14.0,0.0,3,2003.0,12.0,1.0,1,21,2,4,1,0,0,46,30,7797
6350,10,47844.0,21.39,0.0,0.0,,,8.0,0.0,27485,45.7,22.0,0.0,2,1976.0,12.0,1.0,0,4,4,3,1,0,0,658,4,1169
6351,7,45000.0,22.43,0.0,1.0,,,15.0,0.0,14658,29.1,35.0,0.0,2,1999.0,10.0,1.0,0,4,2,0,0,0,0,445,14,5212
6352,2,30000.0,24.44,0.0,0.0,,,6.0,0.0,10343,69.4,10.0,0.0,1,2006.0,11.0,1.0,0,2,2,4,0,0,0,531,35,6036
6353,7,25000.0,14.69,0.0,1.0,,,11.0,0.0,6595,44.9,20.0,0.0,1,1999.0,12.0,1.0,1,2,1,4,1,0,0,630,32,7556
6354,10,104000.0,3.25,0.0,2.0,55.0,,4.0,0.0,172,24.6,11.0,0.0,3,1999.0,3.0,1.0,1,18,4,4,1,0,0,646,4,3335
6355,10,70830.0,6.84,0.0,0.0,,,11.0,0.0,10384,47.4,17.0,0.0,3,1995.0,2.0,1.0,0,4,0,0,1,0,0,275,9,3565
6356,5,65000.0,6.2,1.0,0.0,19.0,,3.0,0.0,1420,52.6,8.0,0.0,1,1996.0,9.0,1.0,0,25,2,0,0,0,0,542,42,618
6357,7,95000.0,3.89,0.0,0.0,,,3.0,0.0,1083,4.8,5.0,0.0,2,1972.0,7.0,1.0,0,21,4,4,1,0,0,149,37,1667
6358,1,27600.0,13.61,0.0,1.0,,,5.0,0.0,12858,51.8,20.0,0.0,2,2000.0,2.0,1.0,0,4,1,4,0,0,0,658,4,5614
6359,1,20800.0,9.79,0.0,3.0,,,11.0,0.0,4366,45.5,21.0,0.0,1,2008.0,2.0,1.0,0,2,0,3,0,0,0,272,9,7655
6360,10,190000.0,17.04,0.0,1.0,,,19.0,0.0,6735,3.8,28.0,0.0,2,1984.0,1.0,1.0,0,8,2,0,1,0,0,554,42,7315
6361,10,32000.0,24.45,0.0,0.0,,,18.0,0.0,18252,77.0,34.0,0.0,2,1990.0,5.0,1.0,1,21,4,4,2,0,0,635,4,2968
6362,4,120000.0,7.04,1.0,0.0,12.0,,6.0,0.0,20087,94.7,14.0,0.0,3,1993.0,12.0,1.0,0,4,0,0,1,0,0,671,4,7608
6363,10,60000.0,13.0,0.0,2.0,29.0,,7.0,0.0,18674,84.1,35.0,0.0,1,1998.0,5.0,1.0,0,4,2,3,2,0,0,373,22,7315
6364,10,44000.0,26.84,1.0,4.0,6.0,,7.0,0.0,31416,97.6,31.0,0.0,1,2063.0,9.0,1.0,0,14,3,0,0,0,0,378,22,2905
6365,2,45000.0,9.92,0.0,1.0,70.0,61.0,16.0,1.0,1767,34.6,26.0,0.0,3,2001.0,4.0,1.0,0,14,1,3,0,0,0,391,12,6068
6366,2,45000.0,26.4,0.0,2.0,30.0,,18.0,0.0,5132,41.4,46.0,0.0,1,1997.0,10.0,1.0,0,4,3,4,1,0,0,558,42,2371
6367,10,77700.0,18.24,0.0,2.0,,,5.0,0.0,116601,89.6,14.0,0.0,3,1989.0,4.0,1.0,0,18,0,0,0,0,0,441,14,3123
6368,10,100000.0,21.62,0.0,0.0,,,12.0,0.0,34171,64.8,25.0,0.0,1,1992.0,2.0,1.0,0,4,1,4,1,0,0,547,42,6572
6369,4,96000.0,11.22,0.0,2.0,41.0,,14.0,0.0,9262,42.7,29.0,0.0,1,2001.0,1.0,1.0,0,4,1,0,2,0,0,582,5,4608
6370,9,90000.0,10.75,0.0,1.0,,,6.0,0.0,5668,46.1,7.0,0.0,3,2007.0,7.0,1.0,0,4,2,4,2,0,0,546,42,7358
6371,2,180000.0,6.77,0.0,3.0,,,9.0,0.0,9595,51.6,19.0,0.0,1,1992.0,12.0,1.0,0,4,2,0,1,0,0,646,4,6350
6372,2,70000.0,6.69,0.0,0.0,,,9.0,0.0,12529,67.7,17.0,0.0,2,1993.0,8.0,1.0,0,4,3,4,0,0,0,38,6,4782
6373,10,60000.0,16.4,1.0,3.0,21.0,,13.0,0.0,12280,60.8,28.0,0.0,3,2000.0,1.0,1.0,1,5,0,0,1,0,0,278,9,1321
6374,9,35000.0,18.62,0.0,2.0,60.0,,8.0,0.0,8677,57.8,16.0,0.0,2,1995.0,5.0,1.0,0,6,0,3,2,0,0,19,38,1065
6375,5,78000.0,5.93,1.0,1.0,17.0,,2.0,0.0,3415,75.9,20.0,0.0,3,2000.0,8.0,1.0,0,2,1,4,0,0,0,571,42,495
6376,1,20000.0,10.98,0.0,3.0,,,9.0,0.0,3054,8.3,10.0,0.0,1,1993.0,11.0,1.0,0,12,1,3,2,0,0,329,17,6633
6377,10,72000.0,19.12,0.0,2.0,,,17.0,0.0,12757,51.4,33.0,0.0,2,1998.0,2.0,1.0,0,8,2,0,1,0,0,550,42,1671
6378,1,49000.0,4.68,0.0,0.0,,,6.0,0.0,6438,19.8,19.0,0.0,2,1997.0,5.0,1.0,0,4,0,4,1,0,0,483,24,7315
6379,3,28000.0,15.64,0.0,0.0,,,9.0,0.0,11206,71.8,16.0,0.0,1,1999.0,11.0,1.0,0,4,2,4,0,0,0,556,42,729
6380,10,60000.0,11.06,1.0,1.0,20.0,117.0,6.0,1.0,9147,54.3,16.0,0.0,3,1996.0,3.0,1.0,0,4,4,0,1,0,0,657,4,4049
6381,7,120000.0,15.35,0.0,1.0,,,20.0,0.0,124185,24.0,40.0,0.0,1,1996.0,2.0,1.0,0,4,1,0,0,0,0,708,46,4955
6382,9,275000.0,6.9,0.0,1.0,,,23.0,0.0,46806,35.2,60.0,0.0,3,1995.0,4.0,1.0,0,2,0,0,0,0,0,542,42,3667
6383,6,33600.0,12.18,0.0,2.0,,,6.0,0.0,6235,58.3,7.0,0.0,3,2005.0,4.0,1.0,0,4,0,4,0,0,0,275,9,3954
6384,7,117000.0,10.73,2.0,1.0,23.0,,13.0,0.0,21031,68.1,30.0,0.0,3,2000.0,5.0,1.0,1,4,4,0,1,0,0,162,20,5463
6385,10,60000.0,4.26,0.0,0.0,45.0,,13.0,0.0,8471,12.4,35.0,0.0,3,1998.0,11.0,1.0,0,12,0,3,0,0,0,558,42,195
6386,3,28000.0,12.6,0.0,1.0,,,8.0,0.0,6187,54.3,11.0,0.0,1,2006.0,9.0,1.0,0,0,0,4,0,0,0,657,4,6553
6387,1,55000.0,16.12,0.0,1.0,30.0,,8.0,0.0,14666,47.5,20.0,0.0,1,1995.0,5.0,1.0,0,2,0,4,0,0,0,64,33,5543
6388,1,18200.0,0.99,0.0,0.0,,,3.0,0.0,6758,90.1,6.0,0.0,3,2006.0,6.0,1.0,0,4,3,4,1,0,0,619,3,5308
6389,9,42140.0,11.33,0.0,0.0,,,10.0,0.0,13421,67.4,30.0,0.0,2,2000.0,4.0,1.0,1,4,3,4,0,0,0,666,4,5552
6390,10,55000.0,2.38,2.0,0.0,12.0,,6.0,0.0,2093,18.2,24.0,0.0,3,1987.0,3.0,1.0,0,2,2,0,2,0,0,508,18,4639
6391,8,52368.0,16.77,0.0,0.0,,,11.0,0.0,4987,22.8,36.0,0.0,1,1998.0,12.0,1.0,0,8,0,0,2,0,0,554,42,7315
6392,9,78500.0,4.95,0.0,2.0,,,8.0,0.0,0,0.0,24.0,0.0,2,1993.0,11.0,1.0,0,12,2,0,0,0,0,472,24,1282
6393,5,75000.0,19.43,0.0,1.0,,,12.0,0.0,14308,54.8,23.0,0.0,2,1999.0,3.0,1.0,0,4,3,0,2,0,0,174,44,4639
6394,7,37000.0,20.66,0.0,0.0,,,7.0,0.0,10410,72.8,11.0,0.0,3,2002.0,9.0,1.0,0,4,2,0,1,0,0,536,35,7283
6395,6,60000.0,13.9,0.0,0.0,,,3.0,0.0,24082,90.5,5.0,0.0,2,1996.0,1.0,1.0,0,2,2,0,0,0,0,250,10,6287
6396,4,128000.0,16.62,0.0,1.0,,,10.0,0.0,46663,47.4,30.0,0.0,2,1987.0,4.0,1.0,1,21,4,0,2,0,0,559,42,6762
6397,1,88000.0,11.95,0.0,0.0,0.0,0.0,3.0,0.0,24615,94.7,6.0,0.0,3,1993.0,12.0,1.0,0,2,2,4,0,0,0,704,46,5343
6398,2,115000.0,4.14,0.0,0.0,,,7.0,0.0,13162,58.8,14.0,0.0,3,1978.0,1.0,1.0,0,2,2,4,1,0,0,42,6,4573
6399,10,28800.0,18.04,0.0,0.0,,,5.0,0.0,14863,81.7,17.0,0.0,1,1990.0,8.0,1.0,0,4,2,0,0,0,0,285,9,902
6400,5,145000.0,28.88,0.0,0.0,,,18.0,0.0,59805,30.2,50.0,0.0,3,1999.0,4.0,1.0,0,4,2,0,1,0,0,247,10,1574
6401,1,89904.0,8.06,0.0,1.0,,,19.0,0.0,9745,60.2,41.0,0.0,3,2003.0,9.0,1.0,0,4,2,4,2,0,0,76,33,4764
6402,4,98000.0,19.8,0.0,1.0,67.0,,8.0,0.0,20449,70.3,18.0,0.0,3,2000.0,8.0,1.0,0,4,2,0,0,0,0,666,4,429
6403,10,38000.0,12.95,0.0,2.0,,,7.0,0.0,6236,67.8,19.0,0.0,3,1994.0,5.0,1.0,0,2,2,4,0,0,0,194,44,7777
6404,1,17048.0,21.75,0.0,3.0,0.0,0.0,2.0,0.0,5898,42.1,2.0,0.0,3,2007.0,1.0,1.0,0,18,0,0,0,0,0,344,34,4995
6405,1,80000.0,11.88,0.0,0.0,,,15.0,0.0,8659,21.3,37.0,0.0,3,2001.0,3.0,1.0,0,12,0,4,2,0,0,658,4,6297
6406,3,46000.0,6.1,0.0,0.0,,,7.0,0.0,8376,91.0,9.0,0.0,3,2007.0,3.0,1.0,0,4,3,4,1,0,0,275,9,4574
6407,4,43000.0,23.79,0.0,1.0,,,9.0,0.0,3564,57.5,10.0,0.0,1,2002.0,9.0,1.0,0,4,4,4,0,0,0,52,30,2070
6408,2,50000.0,11.71,0.0,0.0,,,7.0,0.0,1052,8.6,21.0,0.0,2,1996.0,4.0,1.0,0,8,0,0,0,0,0,570,42,1460
6409,2,82654.6,14.94,0.0,0.0,,,11.0,0.0,36449,45.1,17.0,0.0,3,1997.0,3.0,1.0,1,4,3,4,1,0,0,185,44,6636
6410,1,300000.0,6.8,0.0,2.0,28.0,,5.0,0.0,46554,99.9,31.0,0.0,2,1989.0,9.0,1.0,0,18,2,0,0,0,0,35,6,7634
6411,3,120000.0,6.36,0.0,0.0,,,4.0,0.0,15891,68.8,7.0,0.0,2,1999.0,9.0,1.0,0,4,0,4,0,0,0,675,4,6324
6412,3,36000.0,12.7,0.0,1.0,45.0,,3.0,0.0,507,63.4,6.0,0.0,1,2004.0,5.0,1.0,1,18,1,4,2,0,0,561,42,3323
6413,10,215000.0,4.02,0.0,0.0,,,6.0,0.0,12763,28.9,19.0,0.0,3,1991.0,5.0,1.0,0,4,3,0,0,0,0,685,4,6250
6414,1,45000.0,23.52,0.0,0.0,,,10.0,0.0,15904,87.4,14.0,0.0,1,2001.0,6.0,1.0,0,4,4,4,0,0,0,658,4,5041
6415,10,51996.0,17.49,0.0,2.0,76.0,,6.0,0.0,7210,68.7,8.0,0.0,1,2002.0,3.0,1.0,0,4,0,4,1,0,0,267,9,3207
6416,10,100000.0,11.83,0.0,0.0,29.0,,15.0,0.0,11876,44.4,29.0,0.0,3,1995.0,4.0,1.0,0,4,1,0,0,0,0,69,33,3335
6417,10,125000.0,10.62,0.0,0.0,55.0,,15.0,0.0,35114,52.6,53.0,0.0,2,1992.0,6.0,1.0,0,18,2,0,0,0,0,39,6,6475
6418,1,24000.0,1.63,0.0,1.0,,,6.0,0.0,3492,9.3,11.0,0.0,1,2002.0,4.0,1.0,1,4,4,0,2,0,0,621,31,1754
6419,2,90064.0,20.07,0.0,0.0,25.0,,11.0,0.0,3307,26.7,32.0,0.0,1,2002.0,2.0,1.0,0,4,1,4,2,0,0,150,37,857
6420,10,86000.0,16.33,0.0,1.0,,102.0,22.0,1.0,17768,65.8,28.0,0.0,1,1980.0,3.0,1.0,0,4,1,4,0,0,0,366,34,6421
6421,3,52000.0,17.95,0.0,0.0,,,11.0,0.0,16191,82.7,26.0,0.0,1,1998.0,12.0,1.0,0,4,1,4,2,0,0,635,4,3431
6422,1,145000.0,19.29,0.0,0.0,,,18.0,0.0,28972,33.6,32.0,0.0,3,1991.0,9.0,1.0,0,4,3,0,2,0,0,4,19,7640
6423,10,24000.0,12.15,0.0,1.0,47.0,,7.0,0.0,4262,85.2,28.0,0.0,3,1997.0,4.0,1.0,0,23,1,3,2,0,0,687,4,5114
6424,4,99996.0,3.71,0.0,2.0,28.0,,9.0,0.0,10450,75.0,25.0,0.0,2,2001.0,9.0,1.0,0,12,4,0,2,0,0,68,33,1407
6425,1,43200.0,12.94,0.0,0.0,,,5.0,0.0,17249,32.5,16.0,0.0,1,1980.0,7.0,1.0,0,4,4,4,2,0,0,671,4,840
6426,5,60000.0,17.68,0.0,1.0,,,11.0,0.0,10417,92.2,15.0,0.0,3,2004.0,10.0,1.0,0,14,2,0,0,0,0,411,23,2862
6427,10,104000.0,11.95,2.0,2.0,20.0,,5.0,0.0,2712,73.9,18.0,0.0,1,1976.0,10.0,1.0,0,8,4,0,2,0,0,151,37,873
6428,10,49349.0,18.19,0.0,3.0,30.0,104.0,8.0,1.0,3517,39.5,30.0,0.0,1,1998.0,12.0,1.0,0,4,3,0,0,0,0,100,33,7003
6429,5,70000.0,3.17,0.0,1.0,,,16.0,0.0,7014,11.4,46.0,0.0,2,2002.0,5.0,1.0,0,2,1,0,1,0,0,139,37,6149
6430,8,56496.0,16.02,2.0,3.0,19.0,,7.0,0.0,18223,80.3,22.0,0.0,3,1996.0,4.0,1.0,0,12,2,4,1,0,0,285,9,5970
6431,1,27600.0,20.04,0.0,1.0,,,6.0,0.0,5789,45.9,13.0,0.0,2,1996.0,1.0,1.0,0,12,0,4,2,0,0,635,4,2873
6432,3,50004.0,18.0,0.0,1.0,,,11.0,0.0,9936,54.6,14.0,0.0,3,2006.0,12.0,1.0,1,5,1,4,2,0,0,276,9,4408
6433,10,65000.0,23.28,0.0,5.0,,100.0,14.0,1.0,9939,60.8,33.0,0.0,3,1998.0,7.0,1.0,0,25,2,0,2,0,0,52,30,3800
6434,2,76000.0,23.94,0.0,1.0,35.0,,10.0,0.0,6721,54.0,23.0,0.0,3,1997.0,5.0,1.0,1,14,3,4,1,0,0,280,9,4907
6435,7,43200.0,11.17,0.0,0.0,,,9.0,0.0,3511,30.8,27.0,0.0,3,1998.0,10.0,1.0,0,4,3,0,2,0,0,169,20,2137
6436,7,36000.0,19.07,0.0,1.0,,,4.0,0.0,9459,90.1,4.0,0.0,3,2005.0,5.0,1.0,1,2,2,4,2,0,0,679,4,7570
6437,10,15600.0,20.92,0.0,1.0,,95.0,8.0,1.0,9363,78.7,11.0,0.0,1,1996.0,12.0,1.0,0,12,4,4,2,0,0,442,14,6916
6438,2,37000.0,10.64,0.0,0.0,,,7.0,0.0,10143,41.3,16.0,0.0,1,2002.0,10.0,1.0,0,0,2,4,2,0,0,413,23,5817
6439,10,40000.0,9.69,0.0,0.0,,,8.0,0.0,9785,21.5,18.0,0.0,1,1998.0,4.0,1.0,0,4,3,4,0,0,0,75,33,7364
6440,2,44449.6,17.68,0.0,0.0,52.0,,18.0,0.0,19484,46.5,41.0,0.0,2,1996.0,10.0,1.0,0,4,4,0,0,0,0,600,49,5414
6441,1,93000.0,13.03,0.0,0.0,64.0,,10.0,0.0,5960,43.8,28.0,0.0,2,2001.0,5.0,1.0,0,12,2,4,0,0,0,14,19,4493
6442,6,49800.0,3.54,0.0,0.0,69.0,,6.0,0.0,4584,48.8,10.0,0.0,1,1998.0,3.0,1.0,0,4,3,4,2,0,0,249,10,7089
6443,1,50000.0,8.16,0.0,0.0,,,4.0,0.0,290,3.8,5.0,0.0,1,2005.0,4.0,1.0,0,12,0,4,2,0,0,654,4,1195
6444,6,90000.0,8.77,0.0,1.0,,,6.0,0.0,1543,27.1,8.0,0.0,2,2002.0,12.0,1.0,0,4,1,4,1,0,0,77,33,5597
6445,1,240000.0,14.72,0.0,3.0,,,14.0,0.0,28813,44.9,27.0,0.0,3,1998.0,9.0,1.0,1,8,1,0,0,0,0,54,30,347
6446,3,25000.0,12.86,0.0,2.0,,,5.0,0.0,8332,46.3,6.0,0.0,1,2005.0,10.0,1.0,1,4,2,4,2,0,0,39,6,5662
6447,6,80000.0,24.21,0.0,1.0,,,15.0,0.0,73166,70.4,26.0,0.0,2,1997.0,1.0,1.0,0,4,0,3,1,0,0,287,9,2184
6448,1,85000.0,5.14,0.0,5.0,,,5.0,0.0,1021,8.3,14.0,0.0,2,2001.0,3.0,1.0,0,8,2,0,1,0,0,341,34,1173
6449,1,13200.0,18.73,0.0,5.0,,,6.0,0.0,699,12.9,7.0,0.0,2,2004.0,2.0,1.0,0,4,0,4,2,0,0,545,42,6559
6450,1,16320.0,14.71,0.0,3.0,,,3.0,0.0,1442,15.3,3.0,0.0,3,2006.0,10.0,1.0,0,18,2,4,0,0,0,342,34,4170
6451,4,60000.0,15.28,0.0,3.0,46.0,,12.0,0.0,869,22.9,24.0,0.0,3,2000.0,4.0,1.0,0,8,2,0,1,0,0,621,31,245
6452,4,105000.0,17.74,0.0,0.0,,,19.0,0.0,3789,16.9,37.0,0.0,3,1990.0,2.0,1.0,0,18,4,0,0,0,0,166,20,1995
6453,4,100000.0,7.68,0.0,1.0,,,6.0,0.0,3280,65.6,24.0,0.0,2,1999.0,10.0,1.0,0,12,4,4,2,0,0,76,33,2061
6454,2,140000.0,8.41,0.0,0.0,49.0,,6.0,0.0,9323,96.1,10.0,0.0,2,1989.0,12.0,1.0,0,2,1,0,0,0,0,542,42,2343
6455,1,60000.0,10.96,0.0,0.0,,,4.0,0.0,5132,36.4,7.0,0.0,1,2005.0,3.0,1.0,0,2,0,4,2,0,0,550,42,1194
6456,1,24000.0,1.25,0.0,4.0,,,3.0,0.0,525,35.0,5.0,0.0,2,2007.0,3.0,1.0,0,18,1,4,1,0,0,275,9,3698
6457,3,287000.0,13.89,0.0,2.0,,,15.0,0.0,43922,65.7,39.0,0.0,1,1995.0,11.0,1.0,0,4,4,4,0,0,0,274,9,837
6458,10,80256.0,13.01,0.0,0.0,,,6.0,0.0,24286,56.7,12.0,0.0,2,2000.0,1.0,1.0,0,4,3,3,1,0,0,137,37,6168
6459,6,55000.0,18.14,0.0,0.0,,,14.0,0.0,7524,24.7,21.0,0.0,3,1999.0,12.0,1.0,0,2,3,4,0,0,0,75,33,4072
6460,1,35000.0,17.97,0.0,1.0,,,7.0,0.0,9635,51.2,20.0,0.0,2,1996.0,4.0,1.0,0,4,3,0,0,0,0,571,42,6774
6461,3,60000.0,9.18,0.0,0.0,,91.0,6.0,1.0,3973,29.2,9.0,0.0,3,1997.0,1.0,1.0,0,4,1,0,0,0,0,224,27,6052
6462,10,35000.0,20.88,0.0,2.0,,,4.0,0.0,5864,83.8,24.0,0.0,2,1998.0,3.0,1.0,0,2,0,4,0,0,0,582,5,183
6463,7,68000.0,8.12,1.0,2.0,8.0,,20.0,0.0,11949,19.3,36.0,0.0,3,1997.0,10.0,1.0,0,8,2,0,0,0,0,1,19,371
6464,2,27000.0,20.53,0.0,0.0,,,11.0,0.0,5686,61.8,12.0,0.0,1,2006.0,10.0,1.0,0,18,4,3,2,0,0,44,30,5440
